t,p,n,nu_0,mu,gamma,no_edges,bic value,Precision_1,Precision_2,Precision_3,precision_avg,Recall_1,Recall_2,Recall_3,recall_avg,F1,,,F1_avg,Time(sec),mask_diag
3,65,200,0.0001,3.654383070957262e-06,1,6236.0,150870.2373821598,0.24895833333333334,0.27586206896551724,0.3,0.2749391727493917,1.0,1.0,1.0,1.0,0.3986655546288574,0.4324324324324324,0.4615384615384615,0.4312977099236641,2.2747488021850586,True
3,65,200,0.0001,4.10265810582719e-06,1,5257.5,(125227.31783737348+628.3185307179587j),0.24879807692307693,0.27141133896260555,0.2956730769230769,0.2719614921780987,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.38655462184873945,0.41171088746569073,0.4392857142857142,0.41291108404384896,2.2499561309814453,True
3,65,200,0.0001,4.605922041145113e-06,1,6236.0,150870.2373821598,0.24895833333333334,0.27586206896551724,0.3,0.2749391727493917,1.0,1.0,1.0,1.0,0.3986655546288574,0.4324324324324324,0.4615384615384615,0.4312977099236641,2.286530017852783,True
3,65,200,0.0001,5.170920242896756e-06,1,6235.0,150848.241489129,0.24895833333333334,0.27586206896551724,0.3,0.2749391727493917,1.0,1.0,1.0,1.0,0.3986655546288574,0.4324324324324324,0.4615384615384615,0.4312977099236641,2.2959299087524414,True
3,65,200,0.0001,5.805225516094907e-06,1,6235.0,150848.241489129,0.24895833333333334,0.27586206896551724,0.3,0.2749391727493917,1.0,1.0,1.0,1.0,0.3986655546288574,0.4324324324324324,0.4615384615384615,0.4312977099236641,2.2677884101867676,True
3,65,200,0.0001,6.51733960488242e-06,1,5257.0,(125227.31783737117+628.3185307179587j),0.24879807692307693,0.27141133896260555,0.2956730769230769,0.2719614921780987,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.38655462184873945,0.41171088746569073,0.4392857142857142,0.41291108404384896,2.2483627796173096,True
3,65,200,0.0001,7.316807143427207e-06,1,6235.0,150848.241489129,0.24895833333333334,0.27586206896551724,0.3,0.2749391727493917,1.0,1.0,1.0,1.0,0.3986655546288574,0.4324324324324324,0.4615384615384615,0.4312977099236641,2.2912144660949707,True
3,65,200,0.0001,8.214343584919421e-06,1,5257.0,(125227.31783737117+628.3185307179587j),0.24879807692307693,0.27141133896260555,0.2956730769230769,0.2719614921780987,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.38655462184873945,0.41171088746569073,0.4392857142857142,0.41291108404384896,2.2719786167144775,True
3,65,200,0.0001,9.221978823334342e-06,1,5256.0,(125227.31777018728-628.3185307179587j),0.2490974729241877,0.27141133896260555,0.2956730769230769,0.27207062600321025,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.3869158878504672,0.41171088746569073,0.4392857142857142,0.4130368565336582,2.2470052242279053,True
3,65,200,0.0001,1.0353218432956615e-05,1,5255.0,(125227.31763896723+628.3185307179587j),0.2493975903614458,0.27141133896260555,0.2956730769230769,0.27217984745082296,0.8661087866108786,0.8522727272727273,0.8541666666666666,0.8571428571428571,0.3872778297474275,0.41171088746569073,0.4392857142857142,0.4131627056672761,2.2421951293945312,True
3,65,200,0.0001,1.1623224686798542e-05,1,6232.0,150782.25438877568,0.24790794979079497,0.27586206896551724,0.3,0.27462582666202573,0.9916317991631799,1.0,1.0,0.9974715549936789,0.396652719665272,0.4324324324324324,0.4615384615384615,0.4306768558951965,2.266756772994995,True
3,65,200,0.0001,1.3049019780144016e-05,1,6231.0,150760.2422732091,0.24712041884816754,0.27586206896551724,0.3,0.2743732590529248,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4324324324324324,0.4615384615384615,0.43024843024843024,2.2752323150634766,True
3,65,200,0.0001,1.4649713983072878e-05,1,6228.0,150694.25489555224,0.24712041884816754,0.27586206896551724,0.3,0.2743732590529248,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4324324324324324,0.4615384615384615,0.43024843024843024,2.299111843109131,True
3,65,200,0.0001,1.6446761779946626e-05,1,6228.0,150694.25489555224,0.24712041884816754,0.27586206896551724,0.3,0.2743732590529248,0.9874476987447699,1.0,1.0,0.9962073324905183,0.3953098827470687,0.4324324324324324,0.4615384615384615,0.43024843024843024,2.2857351303100586,True
