T,p,N,Lamb,Epsilon0,Recall_1,Precision_1,F1 score-1,Recall_2,Precision_2,F1 score-2,Recall_3,Precision_3,F1 score-3,Recall_avg,Precision_avg,F1 score-avg, BIC,runtime(s), total edges(directed)
1,65,2000,0.0045005576757005,0.1,0.97907949790795,0.246315789473684,0.393608074011775,0.984848484848485,0.273396424815983,0.42798353909465,0.989583333333333,0.299055613850997,0.459307010475423,0.984503772029923,0.272922609380221,0.426966207860616,1632469.36650181,0.474000000000004,12356
1,65,2000,0.00410265810582719,0.1,0.99163179916318,0.248688352570829,0.397651006711409,0.992424242424242,0.274633123689727,0.430213464696223,0.989583333333333,0.299055613850997,0.459307010475423,0.991213124973585,0.274125696703851,0.429057160627685,1633526.12540861,0.486000000000004,12366
1,65,2000,0.00373993730247879,0.1,0.99163179916318,0.248688352570829,0.397651006711409,0.992424242424242,0.274633123689727,0.430213464696223,0.989583333333333,0.299055613850997,0.459307010475423,0.991213124973585,0.274125696703851,0.429057160627685,1634582.87911198,0.485000000000014,12374
1,65,2000,0.00340928506974681,0.1,0.99163179916318,0.248427672955975,0.39731768650461,0.992424242424242,0.274633123689727,0.430213464696223,0.993055555555556,0.29979035639413,0.460547504025765,0.992370532380993,0.274283717679944,0.429359551742199,1636960.4999729,0.530999999999992,12382
1,65,2000,0.00310786618778201,0.1,1,0.25,0.4,0.992424242424242,0.274633123689727,0.430213464696223,0.993055555555556,0.299476439790576,0.460176991150442,0.995159932659933,0.274703187826768,0.430130151948889,1637753.07011503,0.498999999999995,12396
1,65,2000,0.00283309610183932,0.1,1,0.25,0.4,0.992424242424242,0.274633123689727,0.430213464696223,0.993055555555556,0.299476439790576,0.460176991150442,0.995159932659933,0.274703187826768,0.430130151948889,1638017.28742481,0.490000000000009,12402
1,65,2000,0.00258261876068267,0.1,1,0.25,0.4,0.996212121212121,0.275392670157068,0.431501230516817,0.993055555555556,0.299476439790576,0.460176991150442,0.996422558922559,0.274956369982548,0.43055940722242,1638281.50105224,0.494,12404
1,65,2000,0.00235428641432242,0.1,1,0.25,0.4,0.996212121212121,0.275392670157068,0.431501230516817,0.993055555555556,0.299476439790576,0.460176991150442,0.996422558922559,0.274956369982548,0.43055940722242,1639074.06006768,0.498000000000005,12406
1,65,2000,0.00214614119785841,0.1,1,0.25,0.4,0.996212121212121,0.275392670157068,0.431501230516817,0.993055555555556,0.299163179916318,0.459807073954984,0.996422558922559,0.274851950024462,0.4304361014906,1639866.6159812,0.519999999999996,12410
1,65,2000,0.00195639834351706,0.1,1,0.25,0.4,0.996212121212121,0.27510460251046,0.431147540983607,0.996527777777778,0.299895506792059,0.461044176706827,0.997579966329966,0.275000036434173,0.430730572563478,1640394.99467742,0.477000000000004,12414
1,65,2000,0.00178343087693191,0.1,1,0.25,0.4,0.996212121212121,0.27510460251046,0.431147540983607,0.996527777777778,0.299582463465553,0.460674157303371,0.997579966329966,0.274895688658671,0.430607232762326,1641451.71956154,0.484999999999999,12422
1,65,2000,0.00162575566644379,0.1,1,0.25,0.4,0.996212121212121,0.274817136886102,0.430794430794431,0.996527777777778,0.299582463465553,0.460674157303371,0.997579966329966,0.274799866783885,0.430489529365934,1642508.44207123,0.489999999999995,12428
1,65,2000,0.00148202070579886,0.1,1,0.25,0.4,0.996212121212121,0.274817136886102,0.430794430794431,0.996527777777778,0.299582463465553,0.460674157303371,0.997579966329966,0.274799866783885,0.430489529365934,1643036.81363726,0.493000000000009,12434
1,65,2000,0.00135099352119803,0.1,1,0.25,0.4,0.996212121212121,0.274817136886102,0.430794430794431,1,0.300312825860271,0.461908580593424,0.998737373737374,0.275043320915458,0.430901003795952,1643565.18321807,0.501000000000005,12438
1,65,2000,0.00123155060329283,0.1,1,0.25,0.4,0.996212121212121,0.274530271398747,0.430441898527005,1,0.300312825860271,0.461908580593424,0.998737373737374,0.27494769908634,0.430783493040143,1643829.37659661,0.491,12442
1,65,2000,0.00112266777351081,0.1,1,0.25,0.4,0.996212121212121,0.274530271398747,0.430441898527005,1,0.300312825860271,0.461908580593424,0.998737373737374,0.27494769908634,0.430783493040143,1644093.56831658,0.49499999999999,12446
1,65,2000,0.00102341140210545,0.1,1,0.25,0.4,0.996212121212121,0.274530271398747,0.430441898527005,1,0.300312825860271,0.461908580593424,0.998737373737374,0.27494769908634,0.430783493040143,1644357.75852051,0.49499999999999,12448
1,65,2000,0.000932930402628468,0.1,1,0.25,0.4,0.996212121212121,0.274530271398747,0.430441898527005,1,0.300312825860271,0.461908580593424,0.998737373737374,0.27494769908634,0.430783493040143,1644357.77294897,0.503999999999991,12448
1,65,2000,0.000850448934180267,0.1,1,0.25,0.4,0.996212121212121,0.274530271398747,0.430441898527005,1,0.300312825860271,0.461908580593424,0.998737373737374,0.27494769908634,0.430783493040143,1644621.96050142,0.528999999999996,12450
1,65,2000,0.000775259748862946,0.1,1,0.25,0.4,0.996212121212121,0.274530271398747,0.430441898527005,1,0.300312825860271,0.461908580593424,0.998737373737374,0.27494769908634,0.430783493040143,1645150.32129265,0.472999999999999,12452
1,65,2000,0.000706718127392749,0.1,1,0.25,0.4,0.996212121212121,0.274530271398747,0.430441898527005,1,0.300312825860271,0.461908580593424,0.998737373737374,0.27494769908634,0.430783493040143,1645150.33225867,0.491,12452
1,65,2000,0.000644236350872137,0.1,1,0.25,0.4,0.996212121212121,0.274530271398747,0.430441898527005,1,0.300312825860271,0.461908580593424,0.998737373737374,0.27494769908634,0.430783493040143,1645414.5166492,0.489000000000004,12452
1,65,2000,0.000587278661318948,0.1,1,0.25,0.4,0.996212121212121,0.274530271398747,0.430441898527005,1,0.3,0.461538461538462,0.998737373737374,0.274843423799582,0.430660120021822,1645942.87454356,0.492999999999995,12454
1,65,2000,0.000535356667741072,0.1,1,0.249738766980146,0.399665551839465,0.996212121212121,0.274530271398747,0.430441898527005,1,0.3,0.461538461538462,0.998737373737374,0.274756346126298,0.430548637301644,1645942.88286001,0.495999999999995,12458
1,65,2000,0.000488025158365443,0.1,1,0.249738766980146,0.399665551839465,0.996212121212121,0.274530271398747,0.430441898527005,1,0.3,0.461538461538462,0.998737373737374,0.274756346126298,0.430548637301644,1646471.23921901,0.504000000000005,12458
1,65,2000,0.000444878283112759,0.1,1,0.249738766980146,0.399665551839465,0.996212121212121,0.274530271398747,0.430441898527005,1,0.3,0.461538461538462,0.998737373737374,0.274756346126298,0.430548637301644,1646735.42052202,0.498000000000005,12458
1,65,2000,0.000405546073584083,0.1,1,0.249738766980146,0.399665551839465,0.996212121212121,0.274530271398747,0.430441898527005,1,0.3,0.461538461538462,0.998737373737374,0.274756346126298,0.430548637301644,1646999.60121883,0.495000000000005,12460
1,65,2000,0.000369691270719502,0.1,1,0.249738766980146,0.399665551839465,0.996212121212121,0.274530271398747,0.430441898527005,1,0.3,0.461538461538462,0.998737373737374,0.274756346126298,0.430548637301644,1646999.60697278,0.50200000000001,12462
1,65,2000,0.000337006432927192,0.1,1,0.249738766980146,0.399665551839465,0.996212121212121,0.274530271398747,0.430441898527005,1,0.3,0.461538461538462,0.998737373737374,0.274756346126298,0.430548637301644,1646999.61221987,0.498999999999995,12464
1,65,2000,0.000307211299886176,0.1,1,0.249738766980146,0.399665551839465,0.996212121212121,0.274530271398747,0.430441898527005,1,0.3,0.461538461538462,0.998737373737374,0.274756346126298,0.430548637301644,1646999.6170046,0.523999999999987,12464
1,65,2000,0.000280050389418363,0.1,1,0.249738766980146,0.399665551839465,0.996212121212121,0.274530271398747,0.430441898527005,1,0.3,0.461538461538462,0.998737373737374,0.274756346126298,0.430548637301644,1646999.62136759,0.471000000000004,12464
1,65,2000,0.000255290806823952,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1646999.6253459,0.489000000000004,12468
1,65,2000,0.000232720247896041,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1647263.80335998,0.484999999999999,12468
1,65,2000,0.000212145178491063,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1647527.98105297,0.489000000000004,12470
1,65,2000,0.000193389175045523,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1647792.15845471,0.5,12472
1,65,2000,0.000176291411809595,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.33559094,0.49499999999999,12472
1,65,2000,0.000160705281826164,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.33809773,0.501999999999995,12472
1,65,2000,0.000146497139830728,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.34038325,0.499000000000009,12472
1,65,2000,0.00013354515629299,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.342467,0.507999999999996,12472
1,65,2000,0.000121738272773966,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.34436676,0.497,12472
1,65,2000,0.000110975249641207,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.34609876,0.518000000000001,12472
1,65,2000,0.000101163797976621,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.3476778,0.480000000000004,12472
1,65,2000,9.22197882333432e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.34911737,0.489999999999995,12472
1,65,2000,8.40665288561832e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35042979,0.491,12472
1,65,2000,7.66341086800746e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35162627,0.492000000000004,12472
1,65,2000,6.98587974678525e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35271704,0.525999999999996,12472
1,65,2000,6.36824994471859e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35371145,0.50500000000001,12472
1,65,2000,5.8052255160949e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35461799,0.498000000000005,12472
1,65,2000,5.29197873595844e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35544443,0.498000000000005,12472
1,65,2000,4.82410870416537e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35619784,0.503,12472
1,65,2000,4.39760360930272e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35688468,0.534000000000006,12472
1,65,2000,4.00880632889846e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35751081,0.475999999999999,12472
1,65,2000,3.65438307095725e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35808161,0.492999999999995,12472
1,65,2000,3.33129478793467e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35860197,0.491,12472
1,65,2000,3.03677111803546e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35907633,0.497,12472
1,65,2000,2.76828663039207e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35950877,0.495000000000005,12472
1,65,2000,2.52353917043477e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.35990298,0.498000000000005,12472
1,65,2000,2.30043011977292e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.36026235,0.498000000000005,12472
1,65,2000,2.09704640132323e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.36058996,0.498999999999995,12472
1,65,2000,1.9116440753857e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.3608886,0.500999999999991,12472
1,65,2000,1.74263338600965e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.36116085,0.498999999999995,12472
1,65,2000,1.58856512942805e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.36140904,0.524000000000001,12472
1,65,2000,1.44811822767453e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.36163528,0.47399999999999,12472
1,65,2000,1.32008840083142e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.36184152,0.48899999999999,12472
1,65,2000,1.20337784077759e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.36202954,0.48599999999999,12472
1,65,2000,1.09698579789238e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.36220093,0.491,12472
1,65,2000,1e-05,0.1,1,0.249738766980146,0.399665551839465,1,0.275286757038582,0.431725265739984,1,0.3,0.461538461538462,1,0.275008508006243,0.430976426372637,1648056.36235717,0.5,12472
