t,p,n,nu_0,mu,gamma,no_edges,bic value,precision_avg,recall_avg,F1_avg,Time(sec),mask_diag
10,100,2500,1e-05,6.210169418915617e-08,10,49838.0,1988955.686061763,0.15484418576452044,1.0,0.26816463670726587,21.87299633026123,True
10,100,2500,1e-05,7.278953843983146e-08,10,49837.0,1988929.4414083136,0.15485044462409053,1.0,0.2681740226103391,21.17399835586548,True
10,100,2500,1e-05,0.004811430839003265,10,46460.0,1917733.5974263016,0.1529962129650256,0.8963717045157922,0.26137920535850206,18.784971714019775,True
10,100,2500,1e-05,5.298316906283713e-08,10,49838.0,1988955.686061763,0.15484418576452044,1.0,0.26816463670726587,21.899053812026978,True
10,100,2500,1e-05,6.210169418915617e-08,10,49838.0,1988955.686061763,0.15484418576452044,1.0,0.26816463670726587,21.1988468170166,True
10,100,2500,1e-05,0.0044548125188449885,10,46625.0,1921512.5726263924,0.15305126840518005,0.900809188201514,0.26164752265059327,18.82757806777954,True
10,100,2500,1e-05,4.5203536563602405e-08,10,49838.0,1988955.686061763,0.15484418576452044,1.0,0.26816463670726587,21.840126037597656,True
10,100,2500,1e-05,5.298316906283713e-08,10,49838.0,1988955.686061763,0.15484418576452044,1.0,0.26816463670726587,21.177297592163086,True
10,100,2500,1e-05,0.004124626382901357,10,46753.0,1924372.714782374,0.15299942531276248,0.9034194727225268,0.2616815363677604,18.83614206314087,True
10,100,2500,1e-05,3.8566204211634724e-08,10,49839.0,1988981.9308794257,0.15483166956310876,1.0,0.26814586687198155,21.878998517990112,True
10,100,2500,1e-05,4.5203536563602405e-08,10,49838.0,1988955.686061763,0.15484418576452044,1.0,0.26816463670726587,21.188517093658447,True
10,100,2500,1e-05,0.003818913304781854,10,46877.0,1927075.7074868823,0.1530832635429982,0.9065518141477421,0.2619352892374991,18.84773063659668,True
10,100,2500,1e-05,3.290344562312671e-08,10,49840.0,1988981.9308826122,0.15483166956310876,1.0,0.26814586687198155,21.889172554016113,True
10,100,2500,1e-05,3.8566204211634724e-08,10,49839.0,1988981.9308794257,0.15483166956310876,1.0,0.26814586687198155,21.179773569107056,True
10,100,2500,1e-05,0.003535859366535183,10,47051.0,1930382.0035980393,0.15327250394806105,0.912033411641869,0.2624403800653472,19.00985550880432,True
10,100,2500,1e-05,2.8072162039411755e-08,10,49841.0,1989008.1759926733,0.15482541222114451,1.0,0.26813648293963255,21.87332320213318,True
10,100,2500,1e-05,0.003273785095948577,10,47176.0,1933006.2592691043,0.1530866355017694,0.9146436961628818,0.2622754491017964,18.956681728363037,True
10,100,2500,1e-05,3.290344562312671e-08,10,49840.0,1988981.9308826122,0.15483166956310876,1.0,0.26814586687198155,21.210657358169556,True
10,100,2500,1e-05,0.0030311355015675825,10,47278.0,1934817.0274748178,0.1531248637097126,0.9164708953275907,0.262406576980568,18.96028780937195,True
10,100,2500,1e-05,2.395026619987486e-08,10,49842.0,1989008.1759905447,0.15482541222114451,1.0,0.26813648293963255,21.88682723045349,True
10,100,2500,1e-05,2.8072162039411755e-08,10,49841.0,1989008.1759926733,0.15482541222114451,1.0,0.26813648293963255,21.257582664489746,True
10,100,2500,1e-05,0.0028064708463098388,10,47388.0,1936888.94287738,0.153541938287701,0.9222135212738188,0.26325397712454823,19.05578112602234,True
10,100,2500,1e-05,2.0433597178569395e-08,10,49843.0,1989034.420935758,0.15481289905439263,1.0,0.2681177170451762,21.87085461616516,True
10,100,2500,1e-05,2.395026619987486e-08,10,49842.0,1989008.1759905447,0.15482541222114451,1.0,0.26813648293963255,21.191158533096313,True
10,100,2500,1e-05,0.0025984581049292525,10,47481.0,1938804.2291558702,0.15354279523293607,0.9248238057948316,0.263361332044897,19.0807945728302,True
