rd_seed,L,p,N,Lamb1,Lamb2,tau_sq,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1995,10,250,5000,0.001,0.1,0.00659318827133354,0.0259154795637222,0.970845597981964,0.0504719478801411,0.723495580709752,0.299065238531932,351886417.592837,162.704
1995,10,250,5000,0.001,0.1,0.00601027678207039,0.0257508319810479,0.970589660936553,0.0501586790506737,0.723493863006431,0.298979968946262,351886497.61947,162.595000000001
1995,10,250,5000,0.001,0.1,0.00547890117959395,0.0253245670794798,0.971513406587999,0.0493491467674638,0.723492146466221,0.298894993079812,351886577.239717,162.611999999999
1995,10,250,5000,0.001,0.1,0.00499450511585514,0.0249447560925057,0.970879007354177,0.0486260766560982,0.72349042803025,0.298810236213851,351886656.524221,162.383
1995,10,250,5000,0.001,0.1,0.00455293507486695,0.0245378880343148,0.971733935747211,0.0478559969070204,0.7234887046447,0.298725625167059,351886735.541241,162.234
1995,10,250,5000,0.001,0.1,0.00415040475785047,0.0239949493435443,0.971260204602765,0.046821890985053,0.723486973264801,0.298641089046798,351886814.355897,162.615000000002
1995,10,250,5000,0.001,0.1,0.00378346261713193,0.0237978521267274,0.971153531840039,0.0464473108985164,0.723485230856876,0.298556559988391,351886893.029461,162.263999999999
1995,10,250,5000,0.001,0.1,0.00344896226040576,0.0234835962403784,0.972095811516573,0.0458479593571704,0.723483474398462,0.298471973863377,351886971.618697,162.617
1995,10,250,5000,0.001,0.1,0.0031440354715915,0.0230676190299773,0.972683224632915,0.0450552806499865,0.723481700876821,0.298387270942037,351887050.175272,162.695
1995,10,250,5000,0.001,0.1,0.00286606761694825,0.022848224535011,0.972423390530661,0.0446363003880304,0.723479907286313,0.298302396498649,351887128.745251,162.726000000001
1995,10,250,5000,0.001,0.1,0.00261267522556333,0.0225286431683246,0.974769365161382,0.0440287352679995,0.723478090624845,0.298217301349593,351887207.36867,162.556
1995,10,250,5000,0.001,0.1,0.00238168555197616,0.0223420909562839,0.976000282913909,0.0436744001443866,0.723476247889241,0.298131942315027,351887286.079226,162.357
1995,10,250,5000,0.001,0.1,0.00217111794569451,0.0222506915057162,0.975856052144678,0.0434991311212904,0.723474376068925,0.298046282595134,351887364.904065,162.654
1995,10,250,5000,0.001,0.1,0.00197916686785356,0.0263051139346327,0.970110830005157,0.0512111911732813,0.723497958179523,0.299203359716291,351886289.968219,151.462000000001
1995,10,250,5000,0.001,0.1,0.00180418640939207,0.0260819875390048,0.971038433045436,0.0507874548423453,0.723495553290278,0.299102317146404,351886385.948067,151.763999999999
1995,10,250,5000,0.001,0.1,0.00164467617799466,0.0258138693051752,0.972147495767989,0.0502805048635299,0.723493112708445,0.299000860314299,351886482.150194,151.790999999999
1995,10,250,5000,0.001,0.1,0.00149926843278604,0.0252577940697672,0.971500308774973,0.0492228492168483,0.723490632935769,0.29889896855192,351886578.589034,152.028
1995,10,250,5000,0.001,0.1,0.00136671635646201,0.0249483156887425,0.971077965173838,0.0486332769607233,0.723488110425837,0.298796628420492,351886675.272836,151.994999999999
1995,10,250,5000,0.001,0.1,0.00124588336429501,0.0242472861996019,0.971431760082425,0.047302280527712,0.723485541567086,0.298693832868468,351886772.204453,151.564999999999
1995,10,250,5000,0.001,0.1,0.00113573335834311,0.0238926440194381,0.971116944118458,0.0466269661902964,0.723482922666668,0.298590580064653,351886869.382363,151.712
