rd_seed,L,p,N,Lamb,Epsilon0,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime(s)
1997,10,250,5000,16.4467617799466,0.1,3.17863954227591e-05,NA,NA,0.404974073542494,1.00233389836387,14537105.9952257,27.375
1997,10,250,5000,15.3436840893001,0.1,0.000100617940421942,NA,NA,0.412586877746137,1.00315531409554,14172315.3907137,27.409
1997,10,250,5000,14.3145893752348,0.1,0.000133383340159819,NA,NA,0.42396080640911,1.00430496787807,13876269.1220297,27.224
1997,10,250,5000,13.354515629299,0.1,0.000161022920038205,NA,NA,0.43638021975916,1.00557005153322,13635189.4526876,27.4450000000001
1997,10,250,5000,12.4588336429501,0.1,0.000296209732850884,NA,NA,0.451001935220235,1.0070093983536,13440818.0779251,27.592
1997,10,250,5000,11.6232246867985,0.1,0.000742797362955343,1,0.00148426046338839,0.473382747146848,1.0099118150514,13290962.9389919,27.559
1997,10,250,5000,10.8436596868961,0.1,0.0015166275194378,1,0.00302825068397544,0.498952093505636,1.01536133770806,13179399.0116665,27.6189999999999
1997,10,250,5000,10.1163797976621,0.1,0.00259425867201834,1,0.00517412009631068,0.52358459967626,1.02457932974987,13098223.9155942,27.895
1997,10,250,5000,9.43787827777538,0.1,0.00427113810537275,1,0.00850411871515536,0.546718483867009,1.03783189360484,13052479.0950559,27.472
1997,10,250,5000,8.80488358164346,0.1,0.00611795897479191,1,0.0121567329958972,0.56859456240111,1.05620092928322,13026159.1247946,27.6010000000001
1997,10,250,5000,8.21434358491943,0.1,0.0082807574386001,1,0.016417861520118,0.588996211425485,1.07934484056413,13019895.076101,27.4090000000001
1997,10,250,5000,7.66341086800746,0.1,0.00998403965988011,1,0.0197620176845466,0.608008228600012,1.1059061017693,13009182.9548414,27.6500000000001
1997,10,250,5000,7.14942898659758,0.1,0.0119137916641351,1,0.0235372589465963,0.625729042626714,1.13473148852878,13014931.1345596,27.751
1997,10,250,5000,6.66991966303012,0.1,0.0140592416516596,1,0.0277171806496277,0.642244163362358,1.16587348671671,13034403.315171,27.8039999999999
1997,10,250,5000,6.22257083673023,0.1,0.015904429347048,1,0.0312946431751921,0.6576334261818,1.19822479026224,13051846.4804406,28.0229999999999
1997,10,250,5000,5.8052255160949,0.1,0.018125166527708,1,0.0355859290778435,0.671973659746209,1.23151157625087,13083405.6878922,27.376
1997,10,250,5000,5.41587137807947,0.1,0.0201970701565321,1,0.0395750984528459,0.68533770150698,1.26524881763475,13116414.2742717,28.0219999999999
1997,10,250,5000,5.05263106533568,0.1,0.0227036817804846,1,0.0443703685029569,0.697803431313085,1.29932678312494,13165182.4912265,27.4200000000001
1997,10,250,5000,4.71375313411672,0.1,0.0256649726825689,1,0.0500095880676206,0.709458827371699,1.33351391014579,13231168.1847044,27.393
1997,10,250,5000,4.39760360930272,0.1,0.0287951573810487,1,0.0559250067592364,0.720322856762987,1.36760634617244,13305863.7056708,27.4200000000001
1997,10,250,5000,4.10265810582719,0.1,0.0319629329256934,1,0.0618754526713883,0.730450239819751,1.40130992242463,13384930.2986936,27.3880000000001
1997,10,250,5000,3.82749447851631,0.1,0.0342624247891291,1,0.0661754370974882,0.739891388685572,1.43430209429461,13437977.7524526,27.4190000000001
1997,10,250,5000,3.57078596490046,0.1,0.0366989828554429,1,0.0707245089161468,0.748693236211302,1.46625044264325,13496205.5096634,27.3330000000001
1997,10,250,5000,3.33129478793467,0.1,0.0397194807453486,1,0.0763326302694351,0.756899451294885,1.49723179335075,13575367.6252655,27.4359999999999
1997,10,250,5000,3.10786618778201,0.1,0.042143969036683,1,0.0808111604922306,0.764550719776159,1.52715323850372,13637971.5027434,27.385
