T,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, BIC,runtime(s), total edges(directed)
1,200,2000,0.00069519279617756,0.001,0.57849077389149,0.117411961989939,0.195204683797221,84628436.3649649,127.581,35780
1,200,2000,0.000615848211066027,0.001,0.600798678050124,0.116832690659811,0.1956239070977,88531976.3286629,117.915,37344
1,200,2000,0.00615848211066027,0.001,0.229964197190857,0.13392141138733,0.169268193796878,26874412.9893492,106.205,12470
1,200,2000,0.00615848211066027,0.001,0.229964197190857,0.13392141138733,0.169268193796878,26874412.9893492,106.486,12470
1,200,2000,4.83293023857175e-05,0.001,0.923987882126136,0.121705693504797,0.215081336645565,138762672.388271,90.521,55133
1,200,2000,0.00483293023857175,0.001,0.259432663178188,0.13236843954191,0.17529658060014,31512558.4967823,110.356,14233
1,200,2000,0.000615848211066027,0.001,0.600798678050124,0.116832690659811,0.1956239070977,88531976.3286629,119.045,37344
1,200,2000,0.000545559478116852,0.001,0.626273753786836,0.117273922797246,0.19755445996134,92364561.6062502,109.757,38781
1,200,2000,0.0263665089873036,0.001,0.0447535114293583,0.246398786959818,0.0757487472322573,-1087815.12974315,175.688,1319
1,200,2000,0.00545559478116852,0.001,0.244147617736161,0.132789095266627,0.172019016202581,29161035.6470502,105.539,13352
1,200,2000,0.00545559478116852,0.001,0.244147617736161,0.132789095266627,0.172019016202581,29161035.6470502,105.394,13352
1,200,2000,0.0297635144163132,0.001,0.0294684659873313,0.256287425149701,0.052859083611214,-2411175.09657188,177.936,835
1,200,2000,4.2813323987194e-05,0.001,0.930597631506472,0.121833817087022,0.215459661092602,139840725.729902,90.1850000000001,55469
1,200,2000,0.0042813323987194,0.001,0.273753786835582,0.131420638593244,0.177587208003931,33825541.0543247,117.834,15127
1,200,2000,0.000545559478116852,0.001,0.626273753786836,0.117273922797246,0.19755445996134,92364561.6062502,110.556,38781
1,200,2000,0.000483293023857175,0.001,0.648030845497108,0.117377098246577,0.198754091437018,96028465.3928965,107.057,40093
1,200,2000,0.00483293023857175,0.001,0.259432663178188,0.13236843954191,0.17529658060014,31512558.4967823,110.017,14233
1,200,2000,0.00483293023857175,0.001,0.259432663178188,0.13236843954191,0.17529658060014,31512558.4967823,109.875,14233
1,200,2000,3.79269019073225e-05,0.001,0.935417240429634,0.121720900229358,0.215411447597907,140802495.278718,90.12,55808
1,200,2000,0.0233572146909012,0.001,0.0610024786560176,0.227763496143959,0.096231128489193,554233.892478873,170.625,1945
1,200,2000,0.000483293023857175,0.001,0.648030845497108,0.117377098246577,0.198754091437018,96028465.3928965,107.958,40093
1,200,2000,0.00042813323987194,0.001,0.671027265216194,0.117506631299735,0.19999179184109,99688431.2034437,102.061,41470
1,200,2000,0.0263665089873036,0.001,0.0447535114293583,0.246398786959818,0.0757487472322573,-1087815.12974315,177.881,1319
1,200,2000,0.00379269019073225,0.001,0.286147066923713,0.129252970081483,0.178071039890312,36265489.2000317,133.024,16077
1,200,2000,3.35981828628378e-05,0.001,0.940512255576976,0.121709998752606,0.215528802915792,141674630.645101,90.116,56117
1,200,2000,0.0042813323987194,0.001,0.273753786835582,0.131420638593244,0.177587208003931,33825541.0543247,117.573,15127
1,200,2000,0.0042813323987194,0.001,0.273753786835582,0.131420638593244,0.177587208003931,33825541.0543247,117.331,15127
1,200,2000,0.000379269019073225,0.001,0.695676122280364,0.118114654446834,0.201942678978295,103058560.044251,100.399,42772
1,200,2000,0.00042813323987194,0.001,0.671027265216194,0.117506631299735,0.19999179184109,99688431.2034437,102.902,41470
1,200,2000,2.97635144163132e-05,0.001,0.946708895621041,0.121957709501171,0.216079454379734,142466821.956279,89.97,56372
1,200,2000,0.0206913808111479,0.001,0.0746350867529606,0.202389843166542,0.109054325955734,2464342.01968188,163.174,2678
1,200,2000,0.00335981828628378,0.001,0.299504268796475,0.127282303370787,0.17864476386037,38675693.3486464,143.02,17088
1,200,2000,0.00379269019073225,0.001,0.286147066923713,0.129252970081483,0.178071039890312,36265489.2000317,132.894,16077
1,200,2000,0.00379269019073225,0.001,0.286147066923713,0.129252970081483,0.178071039890312,36265489.2000317,132.717,16077
1,200,2000,0.0233572146909012,0.001,0.0610024786560176,0.227763496143959,0.096231128489193,554233.892478873,173.014,1945
1,200,2000,2.63665089873036e-05,0.001,0.951528504544203,0.122099906348842,0.216427844334821,143197643.063729,89.8689999999999,56593
1,200,2000,0.000335981828628378,0.001,0.717984026438998,0.118669913740128,0.203675853044005,106402121.936852,95.998,43937
1,200,2000,0.000379269019073225,0.001,0.695676122280364,0.118114654446834,0.201942678978295,103058560.044251,101.347,42772
1,200,2000,0.0183298071083244,0.001,0.0900578353070779,0.187070938215103,0.121583937534858,4647581.45977121,158.22,3496
1,200,2000,2.33572146909012e-05,0.001,0.954971082346461,0.122073578595318,0.216475215382694,143901819.942937,89.71,56810
1,200,2000,0.00297635144163132,0.001,0.315477829798953,0.126372110982404,0.180457642471742,41300839.3013975,135.49,18129
1,200,2000,0.000297635144163132,0.001,0.741255852382264,0.119433782254665,0.205721055548125,109549512.67421,95.6400000000001,45071
1,200,2000,0.000335981828628378,0.001,0.717984026438998,0.118669913740128,0.203675853044005,106402121.936852,96.895,43937
1,200,2000,0.00335981828628378,0.001,0.299504268796475,0.127282303370787,0.17864476386037,38675693.3486464,142.524,17088
1,200,2000,0.00335981828628378,0.001,0.299504268796475,0.127282303370787,0.17864476386037,38675693.3486464,142.287,17088
1,200,2000,0.0206913808111479,0.001,0.0746350867529606,0.202389843166542,0.109054325955734,2464342.01968188,165.303,2678
1,200,2000,2.06913808111479e-05,0.001,0.959652988157532,0.122237423700274,0.216852848741326,144542202.192953,89.8520000000001,57012
1,200,2000,0.000263665089873036,0.001,0.761360506747452,0.119664964072375,0.20682302771855,112581485.121022,95.8209999999999,46204
1,200,2000,0.000297635144163132,0.001,0.741255852382264,0.119433782254665,0.205721055548125,109549512.67421,96.6130000000001,45071
1,200,2000,0.00263665089873036,0.001,0.329248141007987,0.123700139686481,0.179835282614418,44190180.7910306,122.526,19329
1,200,2000,0.0162377673918872,0.001,0.104792068300744,0.170819304152637,0.129896731245199,7008078.46124488,145.484,4455
1,200,2000,0.00297635144163132,0.001,0.315477829798953,0.126372110982404,0.180457642471742,41300839.3013975,135.015,18129
1,200,2000,0.00297635144163132,0.001,0.315477829798953,0.126372110982404,0.180457642471742,41300839.3013975,134.748,18129
1,200,2000,1.83298071083244e-05,0.001,0.963095565959791,0.122296245781531,0.217033094909311,145109097.937385,89.6579999999999,57189
1,200,2000,0.000233572146909012,0.001,0.782291379785183,0.120194647201946,0.208373833146881,115432617.189534,96.0739999999998,47265
1,200,2000,0.000263665089873036,0.001,0.761360506747452,0.119664964072375,0.20682302771855,112581485.121022,98.2919999999999,46204
1,200,2000,0.0183298071083244,0.001,0.0900578353070779,0.187070938215103,0.121583937534858,4647581.45977121,159.358,3496
1,200,2000,0.00233572146909012,0.001,0.346598733131369,0.122446001167542,0.18096196707168,47148267.1183741,126.851,20556
1,200,2000,1.62377673918872e-05,0.001,0.965711925089507,0.12230554586676,0.217114021237733,145659038.649316,89.624,57340
1,200,2000,0.00263665089873036,0.001,0.329248141007987,0.123700139686481,0.179835282614418,44190180.7910306,122.306,19329
1,200,2000,0.00263665089873036,0.001,0.329248141007987,0.123700139686481,0.179835282614418,44190180.7910306,122.212,19329
1,200,2000,0.0143844988828766,0.001,0.121041035527403,0.160255241567912,0.137914803483173,9561941.69438499,135.133,5485
1,200,2000,0.000206913808111479,0.001,0.802258331038281,0.120778655389017,0.209949728823943,118020527.311147,95.1690000000001,48237
1,200,2000,0.000233572146909012,0.001,0.782291379785183,0.120194647201946,0.208373833146881,115432617.189534,99.194,47265
1,200,2000,1.43844988828766e-05,0.001,0.967915174882952,0.122317932654659,0.217189117369877,146112878.911022,89.7230000000002,57465
1,200,2000,0.0162377673918872,0.001,0.104792068300744,0.170819304152637,0.129896731245199,7008078.46124488,146.114,4455
1,200,2000,0.00206913808111479,0.001,0.364087028366841,0.120824384225198,0.181437639389261,50287359.5273712,124.642,21883
1,200,2000,0.000183298071083244,0.001,0.816028642247315,0.120768713444333,0.210399247306101,120513998.528048,94.886,49069
1,200,2000,0.0127427498570313,0.001,0.136601487193611,0.152968388589052,0.144322397614025,12062028.9775815,114.25,6485
1,200,2000,0.00233572146909012,0.001,0.346598733131369,0.122446001167542,0.18096196707168,47148267.1183741,126.637,20556
1,200,2000,0.00233572146909012,0.001,0.346598733131369,0.122446001167542,0.18096196707168,47148267.1183741,126.637,20556
1,200,2000,0.000206913808111479,0.001,0.802258331038281,0.120778655389017,0.209949728823943,118020527.311147,97.875,48237
1,200,2000,1.27427498570313e-05,0.001,0.969980721564307,0.122325646012781,0.217253184467816,146519881.918053,89.4379999999999,57584
1,200,2000,0.000162377673918872,0.001,0.831313687689342,0.121168938040664,0.21150915301743,122841148.854938,91.9939999999999,49823
1,200,2000,0.0112883789168469,0.001,0.151886532635638,0.147027459344175,0.14941750203197,14633555.1110493,104.021,7502
1,200,2000,0.0143844988828766,0.001,0.121041035527403,0.160255241567912,0.137914803483173,9561941.69438499,135.144,5485
1,200,2000,0.000183298071083244,0.001,0.816028642247315,0.120768713444333,0.210399247306101,120513998.528048,97.673,49069
1,200,2000,0.00183298071083244,0.001,0.382952354723217,0.119736502195815,0.182432432432432,53647042.6661256,133.515,23226
1,200,2000,0.00206913808111479,0.001,0.364087028366841,0.120824384225198,0.181437639389261,50287359.5273712,124.464,21883
1,200,2000,0.00206913808111479,0.001,0.364087028366841,0.120824384225198,0.181437639389261,50287359.5273712,124.574,21883
1,200,2000,1.12883789168469e-05,0.001,0.971908565133572,0.12236052841441,0.217356491746736,146910736.092859,91.5899999999999,57682
1,200,2000,0.000143844988828766,0.001,0.844533186450014,0.121236681360824,0.212034780203634,125039123.130899,94.828,50587
1,200,2000,0.01,0.001,0.168548609198568,0.143645112076047,0.155103592472914,17258646.9143328,102.907,8521
1,200,2000,0.000162377673918872,0.001,0.831313687689342,0.121168938040664,0.21150915301743,122841148.854938,95.222,49823
1,200,2000,0.0127427498570313,0.001,0.136601487193611,0.152968388589052,0.144322397614025,12062028.9775815,114.31,6485
1,200,2000,1e-05,0.001,0.973147893142385,0.122340517614472,0.217355867562705,147239407.820067,91.3230000000001,57765
1,200,2000,0.00183298071083244,0.001,0.382952354723217,0.119736502195815,0.182432432432432,53647042.6661256,132.317,23226
1,200,2000,0.00183298071083244,0.001,0.382952354723217,0.119736502195815,0.182432432432432,53647042.6661256,132.397,23226
1,200,2000,0.00162377673918872,0.001,0.402368493527954,0.118688817579918,0.18330667168533,57250735.8426353,155.88,24619
1,200,2000,0.000127427498570313,0.001,0.857339575874415,0.121423695758167,0.212720159898867,127110339.735102,91.4449999999999,51275
1,200,2000,0.000143844988828766,0.001,0.844533186450014,0.121236681360824,0.212034780203634,125039123.130899,97.8820000000001,50587
1,200,2000,0.0112883789168469,0.001,0.151886532635638,0.147027459344175,0.14941750203197,14633555.1110493,104.213,7502
1,200,2000,0.000112883789168469,0.001,0.86780501239328,0.121444538657211,0.213070967305677,128964343.405451,94.5889999999999,51892
1,200,2000,0.000127427498570313,0.001,0.857339575874415,0.121423695758167,0.212720159898867,127110339.735102,94.2729999999999,51275
1,200,2000,0.00162377673918872,0.001,0.402368493527954,0.118688817579918,0.18330667168533,57250735.8426353,155.621,24619
1,200,2000,0.00162377673918872,0.001,0.402368493527954,0.118688817579918,0.18330667168533,57250735.8426353,155.852,24619
1,200,2000,0.00143844988828766,0.001,0.424263288350317,0.117788737240509,0.184386127651935,60935313.3189239,156.283,26157
1,200,2000,0.01,0.001,0.168548609198568,0.143645112076047,0.155103592472914,17258646.9143328,103.318,8521
1,200,2000,1e-04,0.001,0.879509776920958,0.121675683913739,0.213776483582689,130651201.937379,94.3620000000003,52492
1,200,2000,0.000112883789168469,0.001,0.86780501239328,0.121444538657211,0.213070967305677,128964343.405451,96.473,51892
1,200,2000,0.00127427498570313,0.001,0.445744973836409,0.116825465569511,0.185130111524164,64754887.7420338,144.192,27708
1,200,2000,0.00143844988828766,0.001,0.424263288350317,0.117788737240509,0.184386127651935,60935313.3189239,155.431,26157
1,200,2000,0.00143844988828766,0.001,0.424263288350317,0.117788737240509,0.184386127651935,60935313.3189239,155.961,26157
1,200,2000,1e-04,0.001,0.879509776920958,0.121675683913739,0.213776483582689,130651201.937379,95.703,52492
1,200,2000,0.00112883789168469,0.001,0.471357752685211,0.116472149443669,0.186788900712122,68773265.2166751,128.275,29389
1,200,2000,0.00127427498570313,0.001,0.445744973836409,0.116825465569511,0.185130111524164,64754887.7420338,142.629,27708
1,200,2000,0.00127427498570313,0.001,0.445744973836409,0.116825465569511,0.185130111524164,64754887.7420338,143.226,27708
1,200,2000,0.001,0.001,0.497245937758193,0.116634366925065,0.188948772957982,72723131.0091516,135.135,30960
1,200,2000,0.00112883789168469,0.001,0.471357752685211,0.116472149443669,0.186788900712122,68773265.2166751,126.675,29389
1,200,2000,0.00112883789168469,0.001,0.471357752685211,0.116472149443669,0.186788900712122,68773265.2166751,127.09,29389
1,200,2000,0.001,0.001,0.497245937758193,0.116634366925065,0.188948772957982,72723131.0091516,133.455,30960
1,200,2000,0.001,0.001,0.497245937758193,0.116634366925065,0.188948772957982,72723131.0091516,133.829,30960
