rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.001,1,0.7574430823117339,0.5892370572207084,0.6628352490421456,10.53641152381897,54262.582339471686,54962.29488461793
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.001,1,0.7349397590361446,0.5829351535836177,0.6501712980586221,10.493036031723022,55662.00742976417,
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.12090848363393454,0.7397820163487738,0.2078468899521531,41.13083457946777,309901.79013481946,311089.2630036238
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.1195409982174688,0.7324232081911263,0.20553586821185713, ,312276.73587242817
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.25061867266591675,0.7588555858310627,0.37679688821241336,13.544939756393433,152293.99023611628,153352.4662330867
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.24894138622687764,0.7624573378839591,0.37533602150537637,13.212998390197754,154410.94223005712
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8236536430834214,0.5313351498637602,0.6459627329192547,40.87667894363403,54796.34881243675,55962.88284300895
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8159574468085107,0.5235494880546075,0.637837837837838, ,57129.416873581155
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8641456582633054,0.420299727520436,0.5655362053162237,13.144432067871094,34667.24629222926,35561.230153621036
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8190348525469169,0.41706484641638225,0.5526910900045229,13.331833600997925,36455.21401501281
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.021016688308565384,0.8930517711171662,0.04106692561905806,39.34606218338013,2036404.817016708,2038265.7271858223
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.02086170707086892,0.8887372013651877,0.040766485064813084, ,2040126.6373549367
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.03248138957816377,0.8916893732970027,0.06267956330204942,13.137374877929688,1279559.9500648216,1279502.7398176943
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.032031385791969805,0.8805460750853242,0.061814174133882786,13.318257093429565,1279445.529570567
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.001,1,0.18470567926808218,0.728882833787466,0.29472524445668646,39.64763903617859,229502.74904208625,230638.40773010513
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.001,1,0.18318629994810587,0.7228668941979522,0.292299199558377, ,231774.066418124
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.001,1,0.7574430823117339,0.5892370572207084,0.6628352490421456,12.743550300598145,54262.582339471686,54962.29488461793
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.001,1,0.7349397590361446,0.5829351535836177,0.6501712980586221,12.664579391479492,55662.00742976417
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.0002,1,0.19552860932171276,0.7029972752043597,0.30595908686629114,37.07737922668457,193942.95394371456,195199.70931331656
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.0002,1,0.193481144589729,0.6969283276450512,0.30287748442598633, ,196456.46468291854
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.0002,1,0.4628440366972477,0.6873297002724795,0.5531798245614036,11.626156568527222,82016.48414659748,82656.3813383413
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.0002,1,0.4519362186788155,0.6771331058020478,0.5420765027322404,11.587003469467163,83296.27853008515
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.0005,1,0.48893572181243417,0.6321525885558583,0.5513963161021984,37.447956800460815,86257.79450871325,87312.4069868862
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.0005,1,0.4843501326259947,0.6232081911262799,0.5450746268656717, ,88367.01946505914
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.0005,1,0.7635658914728682,0.5367847411444142,0.6304000000000001,11.657990455627441,45554.30768446949,46234.69559332843
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.0005,1,0.7345385347288297,0.5269624573378839,0.6136724960254372,11.704257249832153,46915.08350218738
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.0002,1,0.029170109244468924,0.8658038147138964,0.05643872113676732,37.19123148918152,1447210.2671031125,1449043.5562417952
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.0002,1,0.028829613999678906,0.8580204778156997,0.05578484888829716, ,1450876.8453804778
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.0002,1,0.06721964882042443,0.8501362397820164,0.12458820005989818,11.747285842895508,604657.9822987386,604091.7835030521
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.0002,1,0.0667387192650635,0.8430034129692833,0.12368552829243866,11.41373324394226,603525.5847073657
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.0005,1,0.0643705985915493,0.7970027247956403,0.11912034208918755,36.800907135009766,636709.5152236816,638476.626591488
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.0005,1,0.06334816768309434,0.7870307167235495,0.11725821214278452, ,640243.7379592943
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.0005,1,0.3102652825836217,0.7329700272479565,0.4359805510534846,11.649144172668457,129901.72400245245,130387.03225176308
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.0005,1,0.30578750359919377,0.7249146757679181,0.43013365735115433,11.509704828262329,130872.34050107372
